1.500000E+02	9.953600E+04	1.207460E+00	3.397174E+02	9.806200E+00	2.871750E+02	1.478000E-05	1.784626E-05
2.000000E+02	9.894540E+04	1.201650E+00	3.395258E+02	9.806000E+00	2.868500E+02	1.483900E-05	1.783128E-05
2.500000E+02	9.835760E+04	1.195870E+00	3.393329E+02	9.805900E+00	2.865250E+02	1.489700E-05	1.781488E-05
3.000000E+02	9.777270E+04	1.190110E+00	3.391402E+02	9.805700E+00	2.862000E+02	1.495600E-05	1.779929E-05
3.500000E+02	9.719070E+04	1.184370E+00	3.389477E+02	9.805600E+00	2.858750E+02	1.501500E-05	1.778332E-05
4.000000E+02	9.661140E+04	1.178650E+00	3.387550E+02	9.805400E+00	2.855500E+02	1.507500E-05	1.776815E-05
4.500000E+02	9.603500E+04	1.172950E+00	3.385626E+02	9.805300E+00	2.852250E+02	1.513500E-05	1.775260E-05
5.000000E+02	9.546130E+04	1.167270E+00	3.383701E+02	9.805100E+00	2.849000E+02	1.519500E-05	1.773667E-05
5.500000E+02	9.489040E+04	1.161620E+00	3.381763E+02	9.805000E+00	2.845750E+02	1.525500E-05	1.772051E-05
6.000000E+02	9.432230E+04	1.155980E+00	3.379839E+02	9.804800E+00	2.842500E+02	1.531600E-05	1.770499E-05
6.500000E+02	9.375700E+04	1.150370E+00	3.377902E+02	9.804600E+00	2.839250E+02	1.537700E-05	1.768924E-05
7.000000E+02	9.319440E+04	1.144780E+00	3.375965E+02	9.804500E+00	2.836010E+02	1.543800E-05	1.767311E-05
7.500000E+02	9.263460E+04	1.139210E+00	3.374028E+02	9.804300E+00	2.832760E+02	1.550000E-05	1.765776E-05
8.000000E+02	9.207750E+04	1.133660E+00	3.372092E+02	9.804200E+00	2.829510E+02	1.556200E-05	1.764202E-05
8.500000E+02	9.152310E+04	1.128130E+00	3.370154E+02	9.804000E+00	2.826260E+02	1.562400E-05	1.762590E-05
9.000000E+02	9.097150E+04	1.122610E+00	3.368234E+02	9.803900E+00	2.823010E+02	1.568700E-05	1.761038E-05
9.500000E+02	9.042250E+04	1.117130E+00	3.366281E+02	9.803700E+00	2.819760E+02	1.575000E-05	1.759480E-05
1.000000E+03	8.987630E+04	1.111660E+00	3.364346E+02	9.803600E+00	2.816510E+02	1.581300E-05	1.757868E-05
1.050000E+03	8.933270E+04	1.106210E+00	3.362408E+02	9.803400E+00	2.813260E+02	1.587600E-05	1.756219E-05
1.100000E+03	8.879180E+04	1.100790E+00	3.360456E+02	9.803300E+00	2.810010E+02	1.594000E-05	1.754659E-05
1.150000E+03	8.825360E+04	1.095380E+00	3.358519E+02	9.803100E+00	2.806760E+02	1.600400E-05	1.753046E-05
1.200000E+03	8.771800E+04	1.089990E+00	3.356581E+02	9.802900E+00	2.803510E+02	1.606900E-05	1.751505E-05
1.250000E+03	8.718510E+04	1.084630E+00	3.354628E+02	9.802800E+00	2.800270E+02	1.613400E-05	1.749942E-05
1.300000E+03	8.665480E+04	1.079280E+00	3.352689E+02	9.802600E+00	2.797020E+02	1.619900E-05	1.748326E-05
1.350000E+03	8.612710E+04	1.073960E+00	3.350733E+02	9.802500E+00	2.793770E+02	1.626400E-05	1.746689E-05
1.400000E+03	8.560200E+04	1.068650E+00	3.348792E+02	9.802300E+00	2.790520E+02	1.633000E-05	1.745105E-05
1.450000E+03	8.507950E+04	1.063370E+00	3.346835E+02	9.802200E+00	2.787270E+02	1.639600E-05	1.743501E-05
1.500000E+03	8.455970E+04	1.058100E+00	3.344894E+02	9.802000E+00	2.784020E+02	1.646300E-05	1.741950E-05
1.550000E+03	8.404240E+04	1.052860E+00	3.342935E+02	9.801900E+00	2.780770E+02	1.653000E-05	1.740378E-05
1.600000E+03	8.352770E+04	1.047640E+00	3.340975E+02	9.801700E+00	2.777530E+02	1.659700E-05	1.738768E-05
1.650000E+03	8.301550E+04	1.042430E+00	3.339029E+02	9.801600E+00	2.774280E+02	1.666500E-05	1.737210E-05
1.700000E+03	8.250590E+04	1.037250E+00	3.337066E+02	9.801400E+00	2.771030E+02	1.673300E-05	1.735630E-05
1.750000E+03	8.199890E+04	1.032080E+00	3.335119E+02	9.801300E+00	2.767780E+02	1.680100E-05	1.733998E-05
1.800000E+03	8.149430E+04	1.026940E+00	3.333152E+02	9.801100E+00	2.764530E+02	1.686900E-05	1.732345E-05
1.850000E+03	8.099230E+04	1.021810E+00	3.331201E+02	9.800900E+00	2.761280E+02	1.693800E-05	1.730742E-05
1.900000E+03	8.049290E+04	1.016710E+00	3.329234E+02	9.800800E+00	2.758040E+02	1.700800E-05	1.729220E-05
1.950000E+03	7.999590E+04	1.011620E+00	3.327279E+02	9.800600E+00	2.754790E+02	1.707700E-05	1.727543E-05
2.000000E+03	7.950140E+04	1.006550E+00	3.325322E+02	9.800500E+00	2.751540E+02	1.714700E-05	1.725931E-05
2.050000E+03	7.900940E+04	1.001510E+00	3.323347E+02	9.800300E+00	2.748290E+02	1.721800E-05	1.724400E-05
2.100000E+03	7.851990E+04	9.964790E-01	3.321390E+02	9.800200E+00	2.745050E+02	1.728900E-05	1.722813E-05
2.150000E+03	7.803290E+04	9.914710E-01	3.319425E+02	9.800000E+00	2.741800E+02	1.736000E-05	1.721194E-05
